metric,layer,SS_regime,SS_quality,SS_interaction,SS_residual,SS_total,eta_sq_regime,eta_sq_quality,eta_sq_interaction,proportion_regime_of_explained
cos_to_running_mean,19,0.9977933936934713,0.10689705152758983,0.1560812400060887,1.0528921823224178,2.3136638675495673,0.4312611731064667,0.04620249856812863,0.06746063773360321,0.7914148179126513
cos_to_running_mean,20,1.3071672065981754,0.106973067462739,0.13910082937842072,1.1549996993437668,2.708240802783102,0.48266284344245736,0.03949909747789376,0.05136206102333103,0.8415739215912589
cos_to_running_mean,21,0.9558681060625602,0.08803985561229526,0.12086553464741373,0.9413996580414236,2.1061731543636926,0.45384117829160286,0.041800863062891644,0.05738632381530334,0.8206471980008815
cos_to_running_mean,22,0.6041524484904669,0.05219658555533174,0.07527538341081493,0.6887969753240193,1.420421392780633,0.4253332507952244,0.03674725389284029,0.05299510679957796,0.8257685693305801
cos_to_running_mean,23,0.6250819588563266,0.04671597395703956,0.06975887174362451,0.6253094964199097,1.3668663009769002,0.4573102419816628,0.03417742753892727,0.05103562191398515,0.842931997946878
cos_to_running_mean,24,3.0704195712349738,0.018974617456169202,0.1455083236519718,1.2372563556968885,4.472158868040004,0.6865631704583507,0.004242831709707383,0.03253648359673394,0.9491536636790323
determinism,0,2.6269085964425156,0.19785267589710395,1.1696138873857944,9.546329616322337,13.54070477604775,0.194000876607935,0.014611697040104364,0.08637762263709735,0.6576519458986165
determinism,1,0.45952240527950533,0.5592468865439715,0.00523310205164384,13.006506587776263,14.030508981651383,0.032751656114575235,0.039859344181692576,0.0003729802003966863,0.44875129982903644
determinism,2,4.049638391378384,0.0048443463269737825,1.1633529777345082,34.55238637614221,39.77022209158208,0.10182589330411475,0.00012180838004420286,0.029251860224857734,0.7761145831777109
determinism,3,2.8926877210809723,0.028279033977145242,0.007283607005373492,41.27985756789088,44.20810792995437,0.06543342062194331,0.0006396798076486787,0.0001647572661764674,0.9878553277263293
diagonal_entropy,0,20.455443614165418,3.4602443768091584,0.005453816951184502,28.101404013192614,52.02254582111837,0.39320343307500344,0.06651432224611516,0.00010483564126095774,0.8551198675385948
diagonal_entropy,1,36.25245971137355,2.025648446030455,0.08932814513679285,32.62001760502201,70.9874539075628,0.5106882655430937,0.028535302148858285,0.0012583652493455058,0.9448757385171659
diagonal_entropy,2,3.5222231171542435,5.515948097475144,0.5773852560041874,36.609926385083746,46.225482855717324,0.07619656733815174,0.11932699793946908,0.01249062682171149,0.3663046572407225
diagonal_entropy,3,0.19632254035227556,5.948311478285485,0.06730446814233346,23.087993038575917,29.299931525356012,0.006700443657432408,0.20301451807618892,0.0022970861923035046,0.031604070254410664
dir_autocorr,0,0.4934252084827214,0.06906775315540047,0.10729300102015363,5.464105649602109,6.133891612260385,0.08044244008101906,0.01126002178084599,0.017491831907446333,0.7366908773728164
dir_autocorr,1,0.029542157497177583,0.0010312084984578993,0.004224146069777973,2.7954533360476486,2.830250848113062,0.010437999697755922,0.0003643523326370204,0.0014924988265949026,0.8489732668715887
dir_autocorr,2,0.03478161236223465,0.0010734816129768165,0.0027081246961497074,1.6278056491830506,1.6663688678544117,0.02087269693595444,0.0006442040737108905,0.0016251652010497789,0.901937482414171
dir_autocorr,3,0.015251843968388164,6.644420605565406e-05,0.0004223386432423309,0.5565624072570825,0.5723030340747687,0.026649944278288734,0.00011609969212040458,0.0007379633133085126,0.9689476883634146
dir_autocorr,4,0.04349314895873994,0.0022380935424585026,0.011859707142846919,0.6083328879807571,0.6659238376248025,0.06531249746798376,0.003360885158340733,0.01780940472884673,0.7552080531326493
dir_autocorr,5,0.07599358472979807,0.013161449678887204,0.027422283338740663,0.8022271306615348,0.9188044484089608,0.08270920418527757,0.014324538482239725,0.02984561446804726,0.6518728188140701
dir_autocorr,6,0.11052261720676332,0.016218047118337735,0.03629977653944105,1.0954159758745727,1.2584564167391148,0.08782395300835856,0.01288725370431309,0.02884468310273331,0.6778846807620457
dir_autocorr,7,0.09940276708428818,0.011104648089497737,0.031126895479647053,1.1381000551895541,1.2797343658429872,0.07767453132260736,0.008677307092697225,0.024322934751496755,0.7018268852066378
dir_autocorr,8,0.10232851114695957,0.008974484853214152,0.02914689123698496,1.2413372349822898,1.3817871222194484,0.07405519236754637,0.006494838972590214,0.021093619102607326,0.7285766700130651
dir_autocorr,9,0.10025626554199189,0.005143121111230301,0.01744477628044982,1.0992879422064747,1.2221321051401468,0.08203390216190672,0.004208318470318328,0.014274051231515074,0.8161255948003313
dir_autocorr,10,0.13847234814399842,0.0066603792870096774,0.023956521019009587,1.009052909741736,1.1781421581917537,0.11753449885583395,0.005653290004690281,0.020334151403069,0.8189305317359102
dir_autocorr,11,0.14831385815577833,0.007551466106019978,0.030108127829227987,0.9735205009753889,1.1594939530664152,0.12791257579528142,0.0065127257335402715,0.02596661047658211,0.7975001619219546
dir_autocorr,12,0.16042770328432526,0.00979290941293926,0.032457964991791856,1.002646986551876,1.2053255642409322,0.13309906306132027,0.008124700664675986,0.026928794970205942,0.791537542415799
dir_autocorr,13,0.139286652695059,0.0077329751981853306,0.02795247189245951,0.9889257702425703,1.1638978700282743,0.11967257289651655,0.006644032433874525,0.02401625830948592,0.7960506438777931
dir_autocorr,14,0.2054743125293389,0.010524959272607262,0.032864602291599564,0.9773669007609721,1.2262307748545178,0.16756577696699607,0.008583179845454427,0.026801319103656226,0.825649416886048
dir_autocorr,15,0.29191767748231406,0.009953796164216478,0.02829099755071133,1.1534904433695998,1.4836529145668418,0.1967560435572228,0.00670897894412355,0.019068474353363837,0.8841637161963206
